Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Weekend,VisitorType_Other,VisitorType_Returning_Visitor,Month_Dec,Month_Feb,Month_Jul,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep,OperatingSystems_2,OperatingSystems_3,OperatingSystems_4,OperatingSystems_5,OperatingSystems_6,OperatingSystems_7,OperatingSystems_8,Region_2,Region_3,Region_4,Region_5,Region_6,Region_7,Region_8,Region_9,TrafficType_2,TrafficType_3,TrafficType_4,TrafficType_5,TrafficType_6,TrafficType_7,TrafficType_8,TrafficType_9,TrafficType_10,TrafficType_11,TrafficType_12,TrafficType_13,TrafficType_14,TrafficType_15,TrafficType_16,TrafficType_17,TrafficType_18,TrafficType_19,TrafficType_20,Browser_2,Browser_3,Browser_4,Browser_5,Browser_6,Browser_7,Browser_8,Browser_9,Browser_10,Browser_11,Browser_12,Browser_13
-0.7023023701245498,-0.46001930761763143,-0.3988242049350201,-0.2462572269729229,-0.6065156274928376,-0.5475227905221169,-0.4501370719237803,-0.03174978377010288,-0.31896228875540733,-0.3102395831740536,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.49879066250630993,-0.09604401362788442,-0.3988242049350201,-0.2462572269729229,-0.0010234395396238349,-0.03726864557509885,-0.38700079512412755,-0.6919675994016138,-0.31896228875540733,-0.3102395831740536,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.7023023701245498,-0.46001930761763143,-0.3988242049350201,-0.2462572269729229,-0.6289412640836973,-0.5891998165605243,0.654747716825904,1.2680540610638693,-0.31896228875540733,-0.3102395831740536,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.7023023701245498,-0.46001930761763143,-0.3988242049350201,-0.2462572269729229,-0.6289412640836973,-0.5959723332917656,-0.4501370719237803,0.1848841903688925,-0.31896228875540733,0.6914731450374083,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.4020291119668349,-0.42621355275790257,0.3851425242052472,-0.2462572269729229,0.2905098361415532,0.19576092073160486,0.5106323124799924,0.20267538547544195,2.5856661608870333,1.69318587324887,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.7023023701245498,-0.46001930761763143,-0.3988242049350201,-0.2462572269729229,-0.6737925372654169,-0.6105592924052081,-0.4501370719237803,1.2680540610638693,-0.31896228875540733,-0.3102395831740536,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.7023023701245498,-0.46001930761763143,-0.3988242049350201,-0.2462572269729229,-0.651366900674557,-0.5881578909095642,-0.4501370719237803,0.5459408211550171,-0.31896228875540733,-0.3102395831740536,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.7023023701245498,-0.46001930761763143,-0.3988242049350201,-0.2462572269729229,-0.5392387177202582,-0.5196512793589321,-0.4501370719237803,-0.35670074497859583,-0.31896228875540733,-0.3102395831740536,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.7023023701245498,-0.46001930761763143,-0.3988242049350201,-0.2462572269729229,-0.4943874445385387,-0.533109485666469,0.4337707590759671,0.8347861127858784,-0.31896228875540733,-0.3102395831740536,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.7023023701245498,-0.46001930761763143,-0.3988242049350201,-0.2462572269729229,-0.40468489817509967,-0.4305666362018362,-0.1344557100232122,-0.2793314592160701,-0.31896228875540733,-0.3102395831740536,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.7023023701245498,-0.46001930761763143,-0.3988242049350201,-0.2462572269729229,0.4474892922775715,0.45806198212336907,-0.11017253003837582,-0.4573799980022595,-0.31896228875540733,-0.3102395831740536,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.7023023701245498,-0.46001930761763143,-0.3988242049350201,-0.2462572269729229,-0.5392387177202582,-0.4266594150107355,0.10230532245106184,0.3202804242057645,-0.31896228875540733,-0.3102395831740536,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.10175585380911993,-0.35860204303844495,-0.3988242049350201,-0.2462572269729229,-0.6065156274928376,-0.47354606930394383,-0.4501370719237803,-0.2793314592160701,-0.31896228875540733,3.6966113296717933,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.7023023701245498,-0.46001930761763143,-0.3988242049350201,-0.2462572269729229,-0.561664354311118,-0.5959723332917656,0.1812256739750517,0.6490998399538548,-0.31896228875540733,2.694898601460331,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.7023023701245498,-0.46001930761763143,-0.3988242049350201,-0.2462572269729229,-0.5168130811293985,-0.37768890941560684,-0.4501370719237803,-0.4168768537201829,-0.31896228875540733,-0.3102395831740536,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.4020291119668349,-0.40931067532803816,-0.3988242049350201,-0.2462572269729229,0.31293547273241296,1.4990244155381929,-0.4501370719237803,-0.8594026548830035,-0.31896228875540733,-0.3102395831740536,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.7023023701245498,-0.46001930761763143,-0.3988242049350201,-0.2462572269729229,-0.651366900674557,-0.6173318091364494,-0.4501370719237803,0.5459408211550171,-0.31896228875540733,2.694898601460331,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.7023023701245498,-0.46001930761763143,-0.3988242049350201,-0.2462572269729229,-0.3822592615842399,-0.46720768824323733,-0.4501370719237803,-0.7538630236789549,-0.31896228875540733,-0.3102395831740536,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.7023023701245498,-0.46001930761763143,-0.3988242049350201,-0.2462572269729229,-0.6737925372654169,-0.6110802552306882,-0.4501370719237803,0.1848841903688925,-0.31896228875540733,1.69318587324887,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.7023023701245498,-0.46001930761763143,-0.3988242049350201,-0.2462572269729229,-0.6289412640836973,-0.5829482626547633,-0.4501370719237803,0.1848841903688925,-0.31896228875540733,-0.3102395831740536,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.7023023701245498,-0.46001930761763143,-0.3988242049350201,-0.2462572269729229,-0.22527980544822152,-0.3046238731420239,-0.38317435812372963,-0.7669923639790204,-0.31896228875540733,0.6914731450374083,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.7023023701245498,-0.46001930761763143,-0.3988242049350201,-0.2462572269729229,-0.40468489817509967,-0.5129308589102388,-0.07131943322355937,0.33962274023054656,-0.31896228875540733,-0.3102395831740536,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.7023023701245498,-0.46001930761763143,-0.3988242049350201,-0.2462572269729229,-0.651366900674557,-0.587115965258604,1.0230426537750306,1.990167300972721,-0.31896228875540733,0.6914731450374083,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.7023023701245498,-0.46001930761763143,-0.3988242049350201,-0.2462572269729229,-0.47196180794767895,-0.21158859524240278,-0.4501370719237803,-0.8195096818524868,-0.31896228875540733,-0.3102395831740536,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.7023023701245498,-0.46001930761763143,-0.3988242049350201,-0.2462572269729229,-0.6962181738562766,-0.6287929912970114,3.9694020830749572,3.4343938024538225,-0.31896228875540733,2.694898601460331,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.7023023701245498,-0.46001930761763143,-0.3988242049350201,-0.2462572269729229,-0.6962181738562766,-0.6287929912970114,3.9694020830749572,3.4343938024538225,-0.31896228875540733,-0.3102395831740536,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.7023023701245498,-0.46001930761763143,-0.3988242049350201,-0.2462572269729229,-0.44953617135681917,-0.49065101538984146,-0.20460712132359446,-0.3326303058146406,-0.31896228875540733,0.6914731450374083,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.7023023701245498,-0.46001930761763143,-0.3988242049350201,-0.2462572269729229,-0.6737925372654169,-0.6136850693580888,-0.4501370719237803,1.2680540610638693,-0.31896228875540733,4.698324057883255,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.7023023701245498,-0.46001930761763143,-0.3988242049350201,-0.2462572269729229,-0.6289412640836973,-0.5454389392201966,-0.4501370719237803,0.7264691257163807,-0.31896228875540733,-0.3102395831740536,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.7023023701245498,-0.46001930761763143,-0.3988242049350201,-0.2462572269729229,-0.6289412640836973,-0.5581157012895135,0.654747716825904,-0.35670074497859583,-0.31896228875540733,1.69318587324887,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.7023023701245498,-0.46001930761763143,-0.3988242049350201,-0.2462572269729229,-0.6962181738562766,-0.6287929912970114,3.9694020830749572,3.4343938024538225,-0.31896228875540733,0.6914731450374083,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.7023023701245498,-0.46001930761763143,-0.3988242049350201,-0.2462572269729229,-0.6962181738562766,-0.6287929912970114,3.9694020830749572,3.4343938024538225,-0.31896228875540733,2.694898601460331,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.49879066250630993,-0.14449892892682903,1.1691092533455145,0.602284968928192,0.08867910682381525,-0.10848571068828268,-0.4501370719237803,-0.5790437392282685,0.7236140324034651,0.6914731450374083,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.7023023701245498,-0.46001930761763143,-0.3988242049350201,-0.2462572269729229,-0.6289412640836973,-0.5746128574470818,-0.4501370719237803,0.1848841903688925,-0.31896228875540733,1.69318587324887,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.10175585380911993,-0.3698706279916879,-0.3988242049350201,-0.2462572269729229,-0.3598336249933801,-0.42994850969379783,-0.19016417785353745,0.11054899339456777,-0.31896228875540733,2.694898601460331,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
